client_id,client_name,client_type,sector,sector_risk,country,pep_flag,sanctions_flag,fatf_country_flag,ofac_country_flag,sectoral_sanctions_flag,ownership_opacity_score,total_transactions,total_amount,avg_amount,ofac_matches,fatf_txn_flags,structuring_flags,rapid_movement_flags,trade_mispricing_flags,unique_counterparty_countries,client_country,composite_risk_score,risk_tier,kyc_risk_flag,sector_risk_enc,risk_score,risk_level,recommended_action
519,Jones-Erickson,Corporate,Energy/Oil,High,CH,0,0,0,0,1,0.0,27,92938.53,3442.1677777777777,0,0,0,3,0,13,CH,1.5,Low,0,2,0.0026795862,Low Risk,No action required
520,"Watkins, Kelly and Peterson",Individual,Retail,Low,US,0,0,0,0,0,0.0,27,43933.22,1627.1562962962964,1,1,0,2,0,11,US,2.0,Low,1,0,0.99684167,Critical,Compliance team intervention
521,"Tran, Lara and Mccarthy",NGO,Financial Services,Medium,DE,0,0,0,0,1,0.0,18,31720.4,1762.2444444444443,0,0,0,2,0,11,DE,1.5,Low,0,1,0.0017875179,Low Risk,No action required
522,"Miller, Price and Rivera",NGO,Consulting,Low,AU,0,0,0,0,0,0.0,28,56589.49,2021.053214285714,0,0,1,0,0,12,AU,1.5,Low,0,0,0.0021915045,Low Risk,No action required
523,Jones PLC,Corporate,Casino/Gambling,High,US,0,0,0,0,0,0.0,26,183679.43,7064.593461538461,2,1,1,2,0,15,US,5.5,High,1,2,0.9983742,Critical,Compliance team intervention
524,"Reynolds, Gray and Anderson",Financial Institution,Casino/Gambling,High,AF,0,0,0,0,0,0.0,32,230863.21,7214.4753125,0,0,0,0,0,12,AF,0.0,Low,0,2,0.0031324003,Low Risk,No action required
525,Newman and Sons,Corporate,Import/Export,Medium,AU,0,0,0,0,0,0.0,30,57017.31,1900.577,2,1,0,3,0,14,AU,4.0,Medium,1,1,0.998061,Critical,Compliance team intervention
526,Kirby LLC,Individual,Real Estate,Medium,AU,0,0,0,0,0,0.0,24,54747.46,2281.1441666666665,0,0,0,2,0,11,AU,0.0,Low,0,1,0.0018823041,Low Risk,No action required
527,Barnes-Johnson,Corporate,Retail,Low,NL,0,0,0,0,0,0.0,27,32735.59,1212.4292592592592,1,1,0,2,0,14,NL,2.0,Low,1,0,0.9980446,Critical,Compliance team intervention
528,Nelson-Hanson,Corporate,Real Estate,Medium,AF,0,0,0,0,0,0.0,34,74873.19,2202.152647058824,0,0,0,2,0,14,AF,0.0,Low,0,1,0.0031009836,Low Risk,No action required
529,Miller and Sons,Financial Institution,Casino/Gambling,High,AE,1,0,0,0,0,0.0,26,88998.66,3423.0253846153846,0,0,0,0,0,10,AE,3.0,Medium,1,2,0.9732607,Critical,Compliance team intervention
530,James LLC,Financial Institution,Energy/Oil,High,FR,0,0,0,0,1,0.0,27,148031.03,5482.63074074074,0,0,0,1,0,10,FR,1.5,Low,0,2,0.002041895,Low Risk,No action required
531,Moon-Harper,Corporate,NGO/Charity,High,LB,0,0,0,0,0,0.0,23,108299.65,4708.680434782608,0,0,0,0,0,12,LB,0.0,Low,0,2,0.0021884139,Low Risk,No action required
532,Moreno-Sanders,Financial Institution,Casino/Gambling,High,US,0,0,0,0,0,0.0,22,147388.33000000002,6699.469545454546,1,0,0,2,0,11,US,2.0,Low,1,2,0.99803704,Critical,Compliance team intervention
533,Harris-Rodriguez,Individual,Consulting,Low,AE,0,0,0,0,0,0.0,19,48374.29,2546.015263157895,1,0,0,1,0,13,AE,2.0,Low,1,0,0.99857605,Critical,Compliance team intervention
534,Obrien Ltd,Individual,Casino/Gambling,High,RU,0,0,0,1,0,0.0,22,59093.04,2686.0472727272727,1,0,0,1,0,9,RU,4.0,Medium,1,2,0.99763286,Critical,Compliance team intervention
535,"Herring, Rasmussen and Villa",Individual,Defense/Arms,High,RU,0,0,0,1,1,0.0,16,26582.81,1661.425625,0,0,0,0,0,9,RU,3.5,Medium,0,2,0.006772724,Low Risk,No action required
536,"Walker, Li and Ramsey",NGO,Real Estate,Medium,US,0,0,0,0,0,0.0,32,72379.23,2261.8509375,0,0,0,2,0,14,US,0.0,Low,0,1,0.0023544647,Low Risk,No action required
537,"Powell, Palmer and Sanders",Financial Institution,Import/Export,Medium,AU,0,0,0,0,0,0.0,31,38668.36,1247.3664516129031,0,0,0,1,0,12,AU,0.0,Low,0,1,0.0023069803,Low Risk,No action required
538,"Kane, Harris and Wright",Corporate,Tech,Low,SG,0,0,0,0,0,0.5,26,54147.81,2082.6080769230766,0,0,0,1,0,12,SG,5.0,Medium,1,0,0.9961682,Critical,Compliance team intervention
539,Moore Inc,Corporate,Energy/Oil,High,CH,0,0,0,0,1,0.0,38,432252.79,11375.073421052632,1,0,0,3,0,14,CH,3.5,Medium,1,2,0.9980111,Critical,Compliance team intervention
540,"Nolan, Rodriguez and Ruiz",Individual,Tech,Low,AE,0,0,0,0,0,0.0,30,79226.42,2640.8806666666665,0,0,0,1,0,12,AE,0.0,Low,0,0,0.0025631934,Low Risk,No action required
541,"Wood, Sanchez and Anderson",Financial Institution,Retail,Low,KP,0,0,1,1,0,0.0,29,55458.04,1912.346206896552,0,0,0,3,0,12,KP,4.0,Medium,1,0,0.9888713,Critical,Compliance team intervention
542,Hernandez PLC,Financial Institution,Retail,Low,IR,0,0,1,1,0,0.0,23,50467.58,2194.242608695652,0,0,1,1,0,11,IR,5.5,High,1,0,0.9928046,Critical,Compliance team intervention
543,Powers Ltd,Individual,Import/Export,Medium,DE,0,0,0,0,0,0.0,23,57193.66,2486.680869565217,0,0,0,2,0,11,DE,0.0,Low,0,1,0.002716556,Low Risk,No action required
544,Wagner-Clark,Financial Institution,Defense/Arms,High,AE,0,0,0,0,1,0.0,21,121262.05,5774.383333333333,0,0,0,0,0,9,AE,1.5,Low,0,2,0.0033795212,Low Risk,No action required
545,Hancock-Kim,Individual,Defense/Arms,High,JP,0,0,0,0,1,0.0,27,203286.06,7529.113333333334,1,1,0,3,0,13,JP,3.5,Medium,1,2,0.9981041,Critical,Compliance team intervention
546,Graham Group,NGO,Financial Services,Medium,IN,0,0,0,0,1,0.0,30,64424.69,2147.489666666667,0,0,0,5,0,11,IN,1.5,Low,0,1,0.0026419857,Low Risk,No action required
547,Warren LLC,Corporate,Import/Export,Medium,UK,0,0,0,0,0,0.5,21,51864.08,2469.7180952380954,1,1,0,3,0,11,UK,7.0,High,1,1,0.9987198,Critical,Compliance team intervention
548,"Ibarra, Wheeler and Thomas",Corporate,Financial Services,Medium,LB,0,0,0,0,1,0.0,31,65689.69,2119.0222580645163,2,1,0,1,0,14,LB,5.5,High,1,1,0.9982829,Critical,Compliance team intervention
549,Sheppard PLC,NGO,Retail,Low,IN,0,0,0,0,0,0.5,22,37158.7,1689.0318181818182,0,0,0,0,0,9,IN,5.0,Medium,1,0,0.9925041,Critical,Compliance team intervention
550,Martin-Anderson,Corporate,Energy/Oil,High,CH,0,0,0,0,1,0.0,23,167680.43000000002,7290.453478260871,0,0,0,0,0,12,CH,1.5,Low,0,2,0.004232584,Low Risk,No action required
551,"Anderson, Hayes and Rhodes",Individual,Retail,Low,IN,0,0,0,0,0,0.0,19,30046.92,1581.4168421052632,1,0,0,2,0,14,IN,2.0,Low,1,0,0.99811304,Critical,Compliance team intervention
552,Kidd Ltd,NGO,Energy/Oil,High,KP,0,0,1,1,1,0.0,28,181669.37,6488.191785714285,0,0,0,3,0,11,KP,5.5,High,1,2,0.98966205,Critical,Compliance team intervention
553,Reynolds-Johnson,NGO,Crypto Exchange,High,IR,0,0,1,1,0,1.0,25,85949.99,3437.9996,0,0,0,1,0,12,IR,14.0,Critical,1,2,0.9975405,Critical,Compliance team intervention
554,Roman-Garza,Financial Institution,NGO/Charity,High,CN,0,0,0,0,0,0.0,21,176247.02000000002,8392.71523809524,0,0,0,1,0,11,CN,0.0,Low,0,2,0.0044247448,Low Risk,No action required
555,"Mcbride, Mitchell and Stephens",Corporate,Financial Services,Medium,SG,0,0,0,0,1,0.0,24,62834.82,2618.1175,1,1,1,3,0,11,SG,5.0,Medium,1,1,0.998064,Critical,Compliance team intervention
556,Joseph-Silva,Financial Institution,Casino/Gambling,High,IR,0,0,1,1,0,0.0,25,165135.65,6605.426,2,0,0,0,0,13,IR,8.0,High,1,2,0.9988814,Critical,Compliance team intervention
557,Nguyen Inc,Individual,Retail,Low,CA,0,0,0,0,0,0.0,27,51325.42,1900.941481481481,0,0,0,1,0,10,CA,0.0,Low,0,0,0.0019899749,Low Risk,No action required
558,Huynh LLC,Corporate,NGO/Charity,High,AU,1,0,0,0,0,0.0,23,117556.55,5111.154347826087,2,0,0,1,0,13,AU,7.0,High,1,2,0.9981812,Critical,Compliance team intervention
559,Rivera PLC,Financial Institution,NGO/Charity,High,SY,0,0,0,1,0,0.0,23,107045.22,4654.14,0,0,0,0,0,11,SY,2.0,Low,0,2,0.008717073,Low Risk,No action required
560,Griffith Ltd,Corporate,Retail,Low,AF,0,0,0,0,0,0.0,25,36675.63,1467.0251999999998,1,0,0,3,0,11,AF,2.0,Low,1,0,0.99708825,Critical,Compliance team intervention
561,"Ochoa, Carr and Miller",Individual,Tech,Low,KP,0,0,1,1,0,0.0,18,29418.95,1634.3861111111112,0,0,0,1,0,8,KP,4.0,Medium,1,0,0.9874479,Critical,Compliance team intervention
562,Miller-Williams,Financial Institution,NGO/Charity,High,SG,0,1,0,0,0,0.0,29,327951.8,11308.68275862069,23,8,0,0,0,8,SG,49.0,Critical,1,2,0.997456,Critical,Compliance team intervention
563,Brown-Watson,NGO,Crypto Exchange,High,RU,0,0,0,1,0,1.0,23,284214.73,12357.162173913042,0,0,1,1,0,12,RU,13.5,Critical,1,2,0.9972639,Critical,Compliance team intervention
564,Barrett LLC,Financial Institution,Casino/Gambling,High,US,0,0,0,0,0,0.0,21,159933.84999999998,7615.897619047618,0,0,0,3,0,13,US,0.0,Low,0,2,0.0058111567,Low Risk,No action required
565,"Weaver, Hale and Gibson",Financial Institution,NGO/Charity,High,AU,0,0,0,0,0,0.0,26,174129.54,6697.29,0,0,1,1,0,12,AU,1.5,Low,0,2,0.003850413,Low Risk,No action required
566,"Carr, Crawford and Carr",Corporate,Import/Export,Medium,CH,0,0,0,0,0,0.0,27,50372.84,1865.660740740741,0,0,0,4,0,13,CH,0.0,Low,0,1,0.0029671534,Low Risk,No action required
567,Morales-Ramirez,Individual,Energy/Oil,High,DE,0,0,0,0,1,0.0,21,48450.5,2307.1666666666665,0,0,0,1,0,9,DE,1.5,Low,0,2,0.0014763493,Low Risk,No action required
568,Wilson-Holmes,NGO,Consulting,Low,SD,0,0,0,1,0,0.0,31,83494.55,2693.372580645161,0,0,0,1,0,12,SD,2.0,Low,0,0,0.0069748377,Low Risk,No action required
569,Mitchell LLC,NGO,Defense/Arms,High,SY,0,1,0,1,1,0.0,28,153616.9,5486.317857142857,18,8,0,0,0,8,SY,42.5,Critical,1,2,0.99750227,Critical,Compliance team intervention
570,"Anderson, Smith and Kim",Individual,Retail,Low,SG,0,0,0,0,0,0.0,26,47290.77,1818.8757692307693,0,0,0,0,0,11,SG,0.0,Low,0,0,0.002216262,Low Risk,No action required
571,"Rush, Hernandez and Watkins",Financial Institution,Crypto Exchange,High,UK,0,0,0,0,0,0.0,25,241836.23,9673.4492,0,0,2,0,0,10,UK,3.0,Medium,0,2,0.0040332284,Low Risk,No action required
572,"Ward, Bradford and Brown",Financial Institution,Consulting,Low,RU,0,0,0,1,0,0.0,23,48348.490000000005,2102.1082608695656,0,0,1,0,0,10,RU,3.5,Medium,0,0,0.005655158,Low Risk,No action required
573,"Alvarez, Long and Alvarado",Individual,Import/Export,Medium,FR,0,0,0,0,0,0.0,22,44627.4,2028.5181818181816,0,0,0,0,0,12,FR,0.0,Low,0,1,0.0021464997,Low Risk,No action required
574,Dalton-Sellers,NGO,Consulting,Low,AU,0,0,0,0,0,0.0,22,44075.39,2003.426818181818,0,0,0,1,0,9,AU,0.0,Low,0,0,0.0018850232,Low Risk,No action required
575,"Schmidt, Fisher and Hines",Corporate,Defense/Arms,High,AE,0,0,0,0,1,0.0,24,87720.58,3655.0241666666666,1,1,1,1,0,13,AE,5.0,Medium,1,2,0.9986436,Critical,Compliance team intervention
576,"Todd, Baker and Jones",Individual,Defense/Arms,High,AU,0,0,0,0,1,0.0,36,205145.38,5698.482777777778,0,0,1,1,0,13,AU,3.0,Medium,0,2,0.0031461378,Low Risk,No action required
577,"Gray, Gillespie and Garrett",Financial Institution,Retail,Low,NL,0,0,0,0,0,0.0,22,53124.33,2414.742272727273,0,0,0,2,0,12,NL,0.0,Low,0,0,0.0025340563,Low Risk,No action required
578,"George, Lopez and Rodriguez",Individual,Energy/Oil,High,FR,0,0,0,0,1,0.0,26,177833.27,6839.741153846154,0,0,0,2,0,11,FR,1.5,Low,0,2,0.0035280436,Low Risk,No action required
579,Miller Inc,Corporate,Defense/Arms,High,AU,0,0,0,0,1,0.0,27,112914.14,4182.005185185185,0,0,0,3,0,13,AU,1.5,Low,0,2,0.0026654722,Low Risk,No action required
580,Curry-Hatfield,Financial Institution,Financial Services,Medium,SD,0,0,0,1,1,0.0,14,19429.58,1387.8271428571427,0,0,0,0,0,10,SD,3.5,Medium,0,1,0.004253761,Low Risk,No action required
581,Smith Inc,Financial Institution,NGO/Charity,High,NL,0,0,0,0,0,0.0,23,138121.76,6005.293913043479,1,0,0,1,0,12,NL,2.0,Low,1,2,0.99784315,Critical,Compliance team intervention
582,"Chen, Romero and Kim",NGO,Consulting,Low,AF,0,0,0,0,0,0.0,38,81565.63,2146.463947368421,1,0,0,2,0,14,AF,2.0,Low,1,0,0.9982768,Critical,Compliance team intervention
583,"Smith, Powers and Coleman",NGO,Financial Services,Medium,KP,0,0,1,1,1,1.0,27,53802.9,1992.7,0,0,0,1,0,12,KP,15.5,Critical,1,1,0.99649954,Critical,Compliance team intervention
584,"Dawson, Smith and White",Individual,Import/Export,Medium,SG,0,0,0,0,0,0.0,30,80982.89,2699.4296666666664,0,0,0,0,0,11,SG,0.0,Low,0,1,0.0024392598,Low Risk,No action required
585,George and Sons,Corporate,Import/Export,Medium,JP,0,1,0,0,0,0.0,30,245487.92,8182.930666666667,21,9,0,0,1,8,JP,45.0,Critical,1,1,0.9996094,Critical,Compliance team intervention
586,"Reid, Sims and Smith",NGO,Tech,Low,LB,0,0,0,0,0,0.0,18,42422.12,2356.7844444444445,0,0,1,1,0,8,LB,1.5,Low,0,0,0.002471077,Low Risk,No action required
587,Stafford-Steele,Corporate,Crypto Exchange,High,CA,0,0,0,0,0,1.0,24,126191.71,5257.987916666666,0,0,0,2,0,12,CA,10.0,High,1,2,0.9951899,Critical,Compliance team intervention
588,"White, Winters and Garrett",Financial Institution,Retail,Low,AF,0,0,0,0,0,0.0,13,29433.43,2264.11,0,0,0,1,0,9,AF,0.0,Low,0,0,0.0018984211,Low Risk,No action required
589,"Gould, Cruz and Hodge",Financial Institution,Casino/Gambling,High,UK,0,0,0,0,0,0.0,35,211079.34,6030.838285714286,0,0,0,1,0,13,UK,0.0,Low,0,2,0.004025838,Low Risk,No action required
590,Monroe Inc,Individual,Tech,Low,SD,0,0,0,1,0,0.0,18,29428.07,1634.8927777777778,0,0,0,1,0,9,SD,2.0,Low,0,0,0.004484679,Low Risk,No action required
591,Hendrix Inc,Financial Institution,NGO/Charity,High,SG,0,0,0,0,0,0.0,27,98808.37,3659.569259259259,0,0,0,1,0,13,SG,0.0,Low,0,2,0.0032041827,Low Risk,No action required
592,Sherman-Lewis,Corporate,Consulting,Low,IR,0,0,1,1,0,0.0,16,16691.31,1043.206875,1,0,0,0,0,10,IR,6.0,High,1,0,0.9973616,Critical,Compliance team intervention
593,Schwartz LLC,Financial Institution,Real Estate,Medium,CH,0,0,0,0,0,0.0,19,25942.43,1365.391052631579,0,0,0,3,0,12,CH,0.0,Low,0,1,0.0020682684,Low Risk,No action required
594,"Foster, Thompson and Brown",NGO,Energy/Oil,High,CN,0,0,0,0,1,0.0,27,164922.76,6108.250370370371,0,0,0,3,0,13,CN,1.5,Low,0,2,0.0039959583,Low Risk,No action required
595,Morton-Moore,Financial Institution,Financial Services,Medium,DE,0,0,0,0,1,0.0,21,25381.7,1208.652380952381,1,0,0,0,0,12,DE,3.5,Medium,1,1,0.9973507,Critical,Compliance team intervention
596,Palmer Ltd,Corporate,Tech,Low,AF,0,0,0,0,0,0.5,26,34772.06,1337.386923076923,0,0,0,2,0,11,AF,5.0,Medium,1,0,0.9942846,Critical,Compliance team intervention
597,Brown LLC,Corporate,Retail,Low,AU,0,0,0,0,0,1.0,24,35761.78,1490.0741666666663,0,0,0,3,0,11,AU,10.0,High,1,0,0.9929234,Critical,Compliance team intervention
598,Kaiser LLC,Corporate,Real Estate,Medium,KP,0,0,1,1,0,0.5,35,69001.32,1971.466285714286,1,0,0,0,0,15,KP,11.0,Critical,1,1,0.9991059,Critical,Compliance team intervention
599,Roberts-Lee,Corporate,Defense/Arms,High,FR,0,0,0,0,1,0.0,21,84975.76000000001,4046.4647619047614,0,0,0,1,0,10,FR,1.5,Low,0,2,0.0032556774,Low Risk,No action required
600,"Greer, Stone and Garcia",Individual,Import/Export,Medium,UK,0,0,0,0,0,0.0,29,74914.06,2583.243448275862,0,0,0,1,0,11,UK,0.0,Low,0,1,0.0026793722,Low Risk,No action required
601,Johnson-Morris,NGO,Defense/Arms,High,CH,0,0,0,0,1,1.0,13,96600.1,7430.776923076924,0,0,0,1,0,8,CH,11.5,Critical,1,2,0.99534947,Critical,Compliance team intervention
602,Johnson-Brady,Financial Institution,Retail,Low,SY,0,0,0,1,0,0.0,32,60363.03,1886.3446875,0,0,0,2,0,13,SY,2.0,Low,0,0,0.0063847867,Low Risk,No action required
603,"Klein, Brown and Myers",NGO,Consulting,Low,LB,0,0,0,0,0,0.0,32,77837.56,2432.42375,0,0,1,1,0,12,LB,1.5,Low,0,0,0.0027686052,Low Risk,No action required
604,"Parker, Johnson and Welch",Corporate,Consulting,Low,CA,0,0,0,0,0,0.0,27,32989.28,1221.825185185185,0,0,0,0,0,13,CA,0.0,Low,0,0,0.0029380803,Low Risk,No action required
605,"Howard, Morgan and Stafford",Financial Institution,Import/Export,Medium,CA,0,0,0,0,0,0.0,31,67641.5,2181.983870967742,2,0,0,3,0,14,CA,4.0,Medium,1,1,0.9982014,Critical,Compliance team intervention
606,"Griffin, Davis and Davis",Financial Institution,NGO/Charity,High,CH,1,0,0,0,0,0.0,23,170998.85,7434.732608695653,0,0,0,0,0,10,CH,3.0,Medium,1,2,0.98042864,Critical,Compliance team intervention
607,"Jordan, Flores and Ross",Individual,Defense/Arms,High,SY,0,0,0,1,1,0.0,28,251717.68,8989.917142857143,0,0,0,3,0,12,SY,3.5,Medium,0,2,0.0069301073,Low Risk,No action required
608,Reed-Jensen,NGO,NGO/Charity,High,JP,0,0,0,0,0,0.0,20,249415.23,12470.7615,1,0,0,1,0,12,JP,2.0,Low,1,2,0.998237,Critical,Compliance team intervention
609,"Hendrix, Thomas and Fitzpatrick",Financial Institution,Retail,Low,CN,0,0,0,0,0,0.0,26,43709.61,1681.138846153846,0,0,0,1,0,12,CN,0.0,Low,0,0,0.002787367,Low Risk,No action required
610,"Goodman, Barnett and Taylor",NGO,Consulting,Low,SD,1,0,0,1,0,0.0,27,209980.15,7777.042592592592,0,0,0,0,0,12,SD,5.0,Medium,1,0,0.9972295,Critical,Compliance team intervention
611,"Ruiz, Schneider and Floyd",Corporate,Retail,Low,KP,0,0,1,1,0,0.0,15,35637.72,2375.848,1,0,0,1,0,9,KP,6.0,High,1,0,0.9982881,Critical,Compliance team intervention
612,Adams-Howard,NGO,Financial Services,Medium,NL,0,0,0,0,1,0.0,23,55277.45,2403.367391304348,1,0,0,0,0,12,NL,3.5,Medium,1,1,0.9979361,Critical,Compliance team intervention
613,Clark-Mendoza,Financial Institution,Financial Services,Medium,AE,0,0,0,0,1,0.0,27,51299.11,1899.967037037037,0,0,0,1,0,9,AE,1.5,Low,0,1,0.0020698858,Low Risk,No action required
614,Hernandez-Hughes,Individual,Import/Export,Medium,FR,0,0,0,0,0,0.0,17,20881.34,1228.3141176470588,0,0,0,1,0,10,FR,0.0,Low,0,1,0.0018244105,Low Risk,No action required
615,"Kelly, Fox and Powers",Individual,Import/Export,Medium,AE,0,0,0,0,0,0.0,25,53576.15,2143.0460000000003,0,0,1,0,0,10,AE,1.5,Low,0,1,0.0029860993,Low Risk,No action required
616,"Edwards, Smith and Lewis",Individual,Retail,Low,NL,0,0,0,0,0,0.0,24,49265.36,2052.7233333333334,0,0,0,1,0,12,NL,0.0,Low,0,0,0.0025859172,Low Risk,No action required
617,Harris Ltd,NGO,NGO/Charity,High,US,0,0,0,0,0,0.0,24,167664.8,6986.033333333333,2,0,0,2,0,13,US,4.0,Medium,1,2,0.9985669,Critical,Compliance team intervention
618,Alvarez-Hill,Corporate,Energy/Oil,High,NL,0,0,0,0,1,0.0,28,131283.92,4688.711428571429,0,0,0,1,0,13,NL,1.5,Low,0,2,0.0020231004,Low Risk,No action required
619,Johnson Inc,Financial Institution,Import/Export,Medium,KP,0,0,1,1,0,0.0,21,49705.17,2366.912857142857,0,0,0,0,0,8,KP,4.0,Medium,1,1,0.9909992,Critical,Compliance team intervention
620,Hubbard and Sons,NGO,Energy/Oil,High,LB,0,0,0,0,1,0.5,26,227675.03,8756.731923076923,2,0,0,2,0,13,LB,10.5,Critical,1,2,0.99880505,Critical,Compliance team intervention
621,"Marshall, Harris and Dunn",Corporate,NGO/Charity,High,SD,0,0,0,1,0,0.5,25,233913.87,9356.5548,0,0,0,1,0,11,SD,7.0,High,1,2,0.9971054,Critical,Compliance team intervention
622,Campbell-Wu,Financial Institution,Energy/Oil,High,US,0,0,0,0,1,0.0,23,279810.02,12165.653043478262,2,1,0,0,0,12,US,5.5,High,1,2,0.9980952,Critical,Compliance team intervention
623,Ramos Inc,Corporate,Defense/Arms,High,KP,0,0,1,1,1,0.0,27,254799.91,9437.033703703704,0,0,0,2,0,11,KP,5.5,High,1,2,0.990017,Critical,Compliance team intervention
624,Thomas and Sons,Corporate,Energy/Oil,High,CH,0,0,0,0,1,0.0,25,120378.98,4815.1592,1,1,0,3,0,14,CH,3.5,Medium,1,2,0.9980153,Critical,Compliance team intervention
625,Cook Group,Corporate,Real Estate,Medium,RU,0,0,0,1,0,0.0,20,45740.55,2287.0275,0,0,0,0,0,9,RU,2.0,Low,0,1,0.004766103,Low Risk,No action required
626,Smith-Santos,Individual,Energy/Oil,High,SD,0,0,0,1,1,0.0,12,81939.58,6828.298333333333,2,1,1,1,0,10,SD,9.0,High,1,2,0.99826765,Critical,Compliance team intervention
627,Baker and Sons,Corporate,Consulting,Low,NL,0,0,0,0,0,0.0,32,56610.62,1769.081875,1,0,0,3,0,14,NL,2.0,Low,1,0,0.9979831,Critical,Compliance team intervention
628,Jackson-Cunningham,NGO,Tech,Low,US,0,0,0,0,0,0.0,20,54976.46,2748.823,0,0,0,2,0,11,US,0.0,Low,0,0,0.0023077752,Low Risk,No action required
629,Harris-Gray,Financial Institution,Real Estate,Medium,AE,0,0,0,0,0,0.0,16,45796.78,2862.29875,0,0,0,0,0,10,AE,0.0,Low,0,1,0.003714135,Low Risk,No action required
630,Thomas Ltd,Individual,Tech,Low,CH,0,0,0,0,0,0.0,26,58573.08,2252.810769230769,0,0,1,1,0,12,CH,1.5,Low,0,0,0.0028799868,Low Risk,No action required
631,"Schmitt, Jones and Mathews",Individual,Real Estate,Medium,AF,0,0,0,0,0,0.0,28,48805.94,1743.0692857142858,0,0,0,1,0,12,AF,0.0,Low,0,1,0.0023795995,Low Risk,No action required
632,Bailey-Myers,NGO,Real Estate,Medium,VE,0,0,0,1,0,0.0,27,45192.09,1673.781111111111,0,0,0,2,0,12,VE,2.0,Low,0,1,0.0052652485,Low Risk,No action required
633,"Humphrey, Cohen and Carter",Financial Institution,Defense/Arms,High,NL,0,0,0,0,1,0.0,17,61702.78,3629.575294117647,2,0,1,1,0,12,NL,7.0,High,1,2,0.9982791,Critical,Compliance team intervention
634,"Reed, Butler and Burns",Financial Institution,Crypto Exchange,High,LB,1,0,0,0,0,0.0,19,164170.02,8640.527368421052,0,0,0,2,0,10,LB,3.0,Medium,1,2,0.9811621,Critical,Compliance team intervention
635,Fritz-Myers,NGO,Tech,Low,SD,0,0,0,1,0,0.0,26,53686.78,2064.876153846154,0,0,0,0,0,11,SD,2.0,Low,0,0,0.0068785343,Low Risk,No action required
636,Peterson-Moore,Financial Institution,Defense/Arms,High,RU,0,0,0,1,1,0.0,25,202916.72,8116.6688,1,0,1,0,0,12,RU,7.0,High,1,2,0.9985071,Critical,Compliance team intervention
637,Ingram Ltd,Corporate,Consulting,Low,US,0,0,0,0,0,0.5,20,30946.65,1547.3325,1,0,0,1,0,12,US,7.0,High,1,0,0.9984315,Critical,Compliance team intervention
638,"Pace, Wagner and Bowman",Corporate,Energy/Oil,High,LB,0,0,0,0,1,0.0,24,267606.24,11150.26,0,0,0,0,0,10,LB,1.5,Low,0,2,0.003971734,Low Risk,No action required
639,"Craig, Livingston and Pena",NGO,Financial Services,Medium,LB,0,0,0,0,1,0.0,26,56962.79,2190.8765384615385,0,0,0,2,0,11,LB,1.5,Low,0,1,0.0031058963,Low Risk,No action required
640,Bradford Inc,NGO,Import/Export,Medium,NL,0,0,0,0,0,0.0,17,30383.52,1787.2658823529412,0,0,0,2,0,8,NL,0.0,Low,0,1,0.0016150146,Low Risk,No action required
641,Yang Inc,Financial Institution,Retail,Low,AU,0,0,0,0,0,0.0,21,35168.86,1674.7076190476191,0,0,0,1,0,10,AU,0.0,Low,0,0,0.0017336675,Low Risk,No action required
642,Klein and Sons,Corporate,Real Estate,Medium,RU,0,0,0,1,0,0.5,16,23246.7,1452.9187499999998,1,1,0,0,0,10,RU,9.0,High,1,1,0.9981324,Critical,Compliance team intervention
643,"Burgess, Wallace and Griffin",NGO,Crypto Exchange,High,FR,0,0,0,0,0,0.0,29,77991.35,2689.3568965517243,0,0,0,2,0,12,FR,0.0,Low,0,2,0.0010109715,Low Risk,No action required
644,Kramer LLC,NGO,Defense/Arms,High,CA,0,0,0,0,1,0.0,36,226971.46,6304.762777777778,0,0,0,1,0,12,CA,1.5,Low,0,2,0.0030269355,Low Risk,No action required
645,"Jones, Vega and Williams",NGO,Defense/Arms,High,CH,0,0,0,0,1,0.0,22,105903.98,4813.817272727272,1,1,0,1,0,11,CH,3.5,Medium,1,2,0.9975775,Critical,Compliance team intervention
646,Avila-Brock,Corporate,Retail,Low,KP,0,0,1,1,0,0.0,27,69942.45,2590.461111111111,1,0,1,1,0,11,KP,7.5,High,1,0,0.9984856,Critical,Compliance team intervention
647,Fitzgerald-Garner,Corporate,Casino/Gambling,High,RU,0,0,0,1,0,0.0,29,60256.61,2077.8141379310346,0,0,0,1,0,11,RU,2.0,Low,0,2,0.00524174,Low Risk,No action required
